uuid,organization_name,location_name,street,city,state,postal_code,country,lat,lng,streetview_url
6b1c483b-3303-4efb-8837-32b8442c07ec,Arms Acres,Queens Outpatient Clinic,90-02 161st St,Jamaica,NY,11432,US,40.70523533611283,-73.79950561517427,
d7a68921-1414-4aaa-b9cc-245612e2b0d1,NYC Health + Hospitals/Gotham Health,Samuel L. Kountz Pavilion,"15 W 136th St, 2nd Fl",New York,NY,10037,US,40.81405450628561,-73.93816968870078,
ab91a5b5-5994-4188-8a8d-269cfcd34044,Neighborhood Coalition for Shelter (NCS),A basement of Louis Nine House supportive housing unit,1323 Louis Ni�� Blvd,Bronx,NY,10459,US,40.83099453836549,-73.89280335703948,
e37b048e-85b1-4a37-b9d6-5c0fef5d37ad,The Floating Hospital,Main Clinic,21-01 41st Ave,Long Island City,NY,11101,US,40.75407478410422,-73.94203994711381,
b7379f3b-1ec5-4cea-ab68-ff5f62b3b4fe,NYC Health + Hospitals/Gotham Health,Woodside Clinic,50-53 Newtown Rd,Woodside,NY,11377,US,40.75334996827778,-73.91027770885027,
cd20e6f3-b060-44ed-8740-248593096af4,NYC Health + Hospitals/Gotham Health,Ridgewood Clinic,769 Onderdonk Ave,Ridgewood,NY,11385,US,40.70314839466803,-73.9055356293043,
c987bfe0-746c-453c-9978-282a822f7c02,NYC Health + Hospitals/Gotham Health,Parsons Clinic,90-37 Parsons Blvd,Queens,NY,11432,US,40.70397256345279,-73.80021016374806,
fa01c010-f5cc-4a84-88af-3dc3e39881b4,NYC Health + Hospitals/Gotham Health,Jackson Heights Clinic,34-33 Junction Blvd,Jackson Heights,NY,11372,US,40.754176051226096,-73.8719425168202,
28e0636f-4147-45d2-9c1c-b21f108583e7,NYC Health + Hospitals/Gotham Health,Jonathan Williams Clinic,333 Roebling St,Brooklyn,NY,11211,US,40.70807376080649,-73.9606614156335,
7d4a5172-055c-43e9-b966-075cdca69714,NYC Health + Hospitals/Gotham Health,Brownsville,259 Bristol St,Brooklyn,NY,11212,US,40.6646671260663,-73.91119693837456,
da7db63c-11c4-4a06-a259-a2ed2c394ca2,NYC Health + Hospitals,South Brooklyn Hospital,2601 Ocean Pkwy,Brooklyn,NY,11235,US,40.58511445877192,-73.96548569225781,
87edbfe0-06dc-4dfc-8eba-b4f3c7fd30ca,NYC Health + Hospitals,Queens Hospital,82-68 164th St,Queens,NY,11432,US,40.716869034394925,-73.80433553408103,
5733f8d7-dd68-4a5a-bbe6-1a1fd7f9a761,NYC Health + Hospitals/Gotham Health,Gun Hill Clinic,1012 E Gunhill Ave,The Bronx,NY,10469,US,40.87433864883443,-73.85760932067687,
7d7ff441-34a8-4203-8a58-b6c200270653,NYC Health + Hospitals/Gotham Health,Kings County,451 Clarkson Ave,470 Winthrop St,NY,11203,US,40.65693846698797,-73.94503932515242,
4c207642-b437-4d76-92ed-2ae03cdd3abe,Damian Family Care Centers,"Wards Island Family Health Center, only serves Odyssey House residents",13 Hell Gate Circle,New York,NY,10035,US,40.78515421012261,-73.92786349327818,
75dbb66d-0117-4b46-840d-257f5122fd26,Damian Family Care Centers,"Richmond Hill Medically Assisted Treatment and Recovery Center, Samaritan Daytop Village",130-20 89th Rd,Jamaica,NY,11418,US,40.699508377679805,-73.82040908335524,
4f22d8f0-9c43-4803-ae72-f91a22bf1705,Damian Family Care Centers,"Ralph Avenue Health Center, Men's Shelter, only serves its residents",599 Ralph Ave,Brooklyn,NY,11233,US,40.6691867229341,-73.92206265101889,
b7a02c6a-4f56-4502-bdd6-b0d6653ddf93,Damian Family Care Centers,"Long Island City Health Center, only available to residents of Phoenix House",34-11 Vernon Blvd,Astoria,NY,11106,US,40.764968154706864,-73.94023791547114,
53772a3a-631f-45e4-aa87-50ec8930bd5c,Damian Family Care Centers,"53rd Street Health Center, Men's Shelter",225 E 53rd St,New York,NY,10022,US,40.75740074211193,-73.96828128647199,
54ea83e9-b461-485a-9bfb-c9c7a80382b1,Damian Family Care Centers,"121st Street Family Health Center, Residential Clinic",219 E 121st St,New York,NY,10035,US,40.80090522470578,-73.93650285266745,
cd7a0777-6dd8-4d53-8afd-86e3dfc82980,Damian Family Care Centers,Mott Haven Family Health Center,427 Grand Concourse,Bronx,NY,10451,US,40.81698337925011,-73.92835250557879,
cc7bca47-9066-415c-892c-1f9e0f79732f,Urban Health Plan (UHP),"El Nuevo San Juan/Simpson Pavilion, Main Location",1065 Southern Blvd,The Bronx,NY,10459,US,40.82506061210184,-73.89223214235571,
12479616-969b-4ca6-9ba6-6292e346e2bc,Department of Parks and Recreation,Faber Park,2175 Richmond Ter,Staten Island,NY,10302,US,40.64101767638617,-74.13538526561469,
6d853a10-d0a9-4279-be3e-a9d6aca793fc,The Institute for Family Health (IFH),Mt Hope Family Practice,130 W Tremont Ave,Bronx,NY,10453,US,40.849885429753456,-73.91446141017155,
f7dd312c-0a8d-4110-a6c2-2a38e4693eae,The Institute for Family Health (IFH),Cadman Family Health Center,"300 Cadman Plaza W, 17 Fl",Brooklyn,NY,11201,US,40.695089937879146,-73.99121674331096,
72b77c76-2c23-478b-8104-ba2655aed8e7,Health People,Headquarters,552 Southern Blvd,Bronx,NY,10455,US,40.81214421614084,-73.90338569104559,
3d691ce0-01c9-449b-94c5-530831ca1b04,New York Therapeutic Communities,Center of Treatment Innovation,1665 Pitkin Ave,Brooklyn,NY,11212,US,40.66969315339799,-73.91187640146137,
6e924de6-cf63-408a-a6fe-0009dff3bfd5,New York Therapeutic Communities,"Queens Outpatient Program, Entrance on Guy Brewer Boulevard","162-64 Jamaica Avenue, Lower Level",Jamaica,NY,11433,US,40.704416436435274,-73.79712104349684,
fa2041e3-2b4c-4a1a-8d8d-5d00387f45e0,Mount Sinai,LGBTQIA2S+ Health Center and Institute for Advanced Medicine Comprehensive Health Program,275 7th Ave,New York,NY,10001,US,40.745590990159215,-73.99417958775429,
87dd4e65-ab8c-489e-b9d4-687114530ccf,St. Matthias' Roman Catholic Church,,5815 Catalpa Ave,Flushing,NY,11385,US,40.70201048610763,-73.90250074996563,
793a9ec2-6f16-4504-ba9c-e00b9e8b8682,Peter Cardella Senior Citizens Center,,68-52 Fresh Pond Rd,Ridgewood,NY,11385,US,40.70375419825295,-73.89599120884179,
4fd147da-0d99-4109-87cd-40840a2b2507,The Alliance for Positive Change,Luis and Lillian Outreach Center,150 1st Ave,New York,NY,10009,US,40.728241676734406,-73.98434683359359,
49258f8b-5bd0-4125-b9f9-7dd44c011074,Urban Health Plan (UHP),Tres Puentes Community Health Center,271 E 138th St,Bronx,NY,10454,US,40.81101806888317,-73.92682101336862,
c2f6b62f-3588-4c90-997a-bfa4f917f6ba,Urban Health Plan (UHP),Park Tree Community Health Center,866 E Tremont Ave,Bronx,NY,10460,US,40.842898992959384,-73.88639984295295,
8c470506-1228-40c1-a970-581887734acd,Urban Health Plan (UHP),CitiCARES Community Health Center,154 W 127th St,New York,NY,10027,US,40.8098668617511,-73.94674790616446,
87b928ff-f80a-4934-91d6-21702b8cddd0,Brooklyn Community LGBTQIA2S+ Pride Center,Major R. Owens Health and Wellness Center,1561 Bedford Ave,Brooklyn,NY,11225,US,40.66857444680414,-73.95560154520282,
dc42b64b-12f2-42d3-ae25-9bf02f956a36,Community Healthcare Network (CHN),Tremont,1880 Bathgate Ave,Bronx,NY,10457,US,40.84612886839363,-73.89716902448788,
ea0fd370-c236-427d-9834-0fba99f5f971,Staten Island University Hospital,,567 E 105 St,Brooklyn,NY,11236,US,40.65103559789198,-73.89815415784985,
bd078a40-e921-46d6-93f6-a829ae003c7a,Staten Island University Hospital,Prince Bay,375 Seguine Ave,Staten Island,NY,10309,US,40.516560498545694,-74.19650356287784,
0bc44ea8-3576-4be7-837e-9defba4467cc,Northwell Health and Staten Island University Hospital,Virology Clinic,242 Mason Ave,Staten Island,NY,10305,US,40.584963383372965,-74.08598635432628,
4bd3585b-4a00-4f56-85f9-fbd5529a1d11,Planned Parenthood,Diane L. Max Health Center,21-41 45th Rd,Long Island City,NY,11101,US,40.74655083074857,-73.94609887355044,
f7494efd-a752-4c74-9773-0a58bda9ddaf,The PAC Program,Manhattan,213 W 35th St,New York,NY,10001,US,40.75206164629567,-73.99071061824571,
4b9589f9-b4c3-41fd-b6c9-0a5f5ccffde0,The PAC Program,Queens,40-6 Warren St,Flushing,NY,11373,US,40.74882554114221,-73.87043113573728,
77d59ad4-e43f-407c-adfb-fae682be8e8d,Catholic Charities Brooklyn and Queens (CCBQ),Woodhaven Clinic,78-15 Jamaica Ave,Jamaica,NY,11421,US,40.69210284459765,-73.8637184315764,
b29ae897-9251-46ec-9aa6-57f63e7cd15c,The Family Center,,493 Nostrand Ave,Brooklyn,NY,11216,US,40.68054963644102,-73.94947995335681,
eb71ee24-5158-4357-9698-1bcef10c36ed,Vertex LLC,Brooklyn,2639 Atlantic Ave,Brooklyn,NY,11207,US,40.67598317920215,-73.89719275932042,
35417d69-e99e-4602-a2bd-9546b882dad6,Exodus Transitional Community,Wellness Center,2271 3rd Ave,New York,NY,10035,US,40.802642459821485,-73.93634563952055,
dd48591b-ae2d-4abc-a985-f5a7a0697994,Exodus Transitional Community,Center for Trauma Innovation (CTI),2276 3rd Ave,New York,NY,10035,US,40.802963247752885,-73.93662119892717,
af811187-e4b3-44c6-a070-852796569486,Midwood Development Corporation (MDC),Headquarters,"2329 Nostrand Ave, Ste 122",Brooklyn,NY,11210,US,40.62794236302841,-73.94682816357671,
2ad50741-3989-45db-8617-28a835f0c7d4,Midwood Development Corporation (MDC),Closed,1416 Avenue M,Brooklyn,NY,11230,US,40.617820484260974,-73.96038978695391,
5ec7303f-36dc-4f2c-9436-a8688ec63fe1,Midwood Development Corporation (MDC),P.S. 197 - The Kings Highway Academy,1599 E 22nd St,Brooklyn,NY,11210,US,40.61256516583538,-73.95158223321835,
779192f5-570c-49ca-a95b-ae8b57cc646e,East Harlem (EH) Bilingual Headstart Program,Site II,30 E 111th St,New York,NY,10029,US,40.796884281137956,-73.94787536470271,
ff85d967-5c64-4eb7-8980-39cb08ea8e12,East Harlem (EH) Bilingual Headstart Program,Site I,440 E 116th St,New York,NY,10029,US,40.795248294374886,-73.93408294455918,
9e6292c8-a978-42ea-a8f0-181688e05a09,Turning Point for Women and Families (TPNY),No Walk-ins,35-02 P.O. Box 670086,Flushing,NY,11354,US,40.76452831942336,-73.8308106527367,
897ce6b9-3c2d-49f4-8043-3ac0dbc2d215,Woodside On the Move (WOTM),Headquarters,51-23 Queens Blvd,Flushing,NY,11377,US,40.742874927275324,-73.91313051267915,
ae95f7eb-3c21-4235-ba99-7c88f5c035ff,The Alex House Project (AHP),Moved,300 Cadman Plaza W 12th fl,Brooklyn,NY,11201,US,40.69502810492192,-73.99132644881841,
19dccab0-c3ec-4eb6-8138-2c56a3afead0,The Alex House Project (AHP),New Office,"9 Bond St, 4th Fl",Brooklyn,NY,11201,US,40.68964136967118,-73.98413792061294,
22fdc4f0-2546-48ff-8c39-8f1dd1a6411c,Network Support Services,"Manhattan, Does not exist",75 East 116th Street,New York,NY,10029,US,40.7999862,-73.9443082,
7ee304a3-5b3d-4524-b12b-6e3cd9249113,Jewish Community Center of Staten Island (JCCSI),CHIPS Program,1859 Victory Blvd,Staten Island,NY,10314,US,40.613159763888646,-74.1253693201747,
64d5c437-be9c-45b2-835c-5cbad9fd6f16,ODA Primary Health Care Network,Wallabout Health Center,74 Wallabout St,Brooklyn,NY,11249,US,40.69908370294228,-73.96005490533757,
a66451d8-a8e7-430b-8140-8a98d4da9225,ODA Primary Health Care Network,ODA Professionals OBGYN Services,329 Hewes St,Brooklyn,NY,11211,US,40.706604232407145,-73.95332729389615,
40e165a4-24d0-4fde-91bb-d635e9a1d16c,ODA Primary Health Care Network,ODA Quality Health Center,432 Bedford Ave,Brooklyn,NY,11249,US,40.709117484151726,-73.96431936015746,
1df3ff0e-6ff1-4791-b1b4-31fed33e8876,ODA Primary Health Care Network,Park Avenue Health Care Center,517 Park Ave,Brooklyn,NY,11205,US,40.697058888066394,-73.95589702696844,
30a751de-1981-4388-ab57-257fedbe3b76,ODA Primary Health Care Network,Crown Heights,779 E New York Ave,Brooklyn,NY,11203,US,40.66261732394291,-73.93663597077122,
6dfff808-922e-4608-a094-a9745dfc4928,ODA Primary Health Care Network,Dental Center,58 Rutledge St,Brooklyn,NY,11249,US,40.70023740252893,-73.95954038477693,
ddcf5380-8d31-4b5d-a5c7-9759fb48053c,Jewish Community Center of Staten Island (JCCSI),Stapleton Older Adult Center (OAC),189 Gordon St,Staten Island,NY,10304,US,40.623104880252455,-74.082454681285,
e90229f2-d3ce-4345-8824-bdd3bd98b3b0,Chinese-American Planning Council (CPC),NY Chinatown Older Adult Center (OAC),70 Mulberry St,New York,NY,10013,US,40.716048717142115,-73.99906856715268,
a4e1ea35-ff1d-4378-8da3-b608cc382923,Chinese-American Planning Council (CPC),Manhattan Community Center,"165 Eldridge St, 2nd Fl",New York,NY,10012,US,40.7200357,-73.9912442,
52d7bc0d-f77e-4d07-9e5a-2245baea592e,Pesach Tikvah,640 Family Center,640 Broadway,Brooklyn,NY,11206,US,40.702549094068,-73.94545339607983,
7be2bf70-1542-4d55-b96e-90510e364dc9,Sun River Health,Park Care,2 Park Ave,Yonkers,NY,10703,US,40.940204611855634,-73.8918661859073,
83a35332-2d09-40d3-afee-206dc0a1c9b7,Sun River Health,Valentine Lane,503 S Broadway,Yonkers,NY,10705,US,40.915840556783415,-73.89714111116581,
2b9e4a87-4df7-42d3-8feb-c89a48208f50,Sun River Health,St. Ann�s Avenue,820 St Ann's Ave,Bronx,NY,10456,US,40.82103029523573,-73.90973219227425,
839f8fbd-74ab-46c9-9c82-02dfbba08e05,Sun River Health,Bronx Boulevard,4377 Bronx Blvd,Bronx,NY,10466,US,40.899515217946565,-73.85832709884819,
542c04dd-581e-4d04-a53c-a5b667f750f2,Sun River Health,Westchester Square,2510 Westchester Ave,Bronx,NY,10461,US,40.839019353198886,-73.84303800081327,
5fcb2484-87de-4438-bff6-be549d8911df,Sun River Health,Richmond Hill,110-20 Jamaica Ave,Jamaica,NY,11418,US,40.69654971771461,-73.83729170477503,
95c2741c-4da0-4fda-bbac-c041bbecf5b9,Sun River Health,Bedford Avenue,2351 Bedford Ave,Brooklyn,NY,11226,US,40.64641376011189,-73.95520124190972,
3590a72b-e244-4123-a3b1-489d085326a7,Sun River Health,1669 Bedford Avenue,1669 Bedford Ave,Brooklyn,NY,11225,US,40.665840923634,-73.95663616965244,
bd30eb3a-d7fd-49de-ac25-72de45c66001,Pesach Tikvah,4111 Family Center,4111 18th Ave,Brooklyn,NY,11218,US,40.63178997188903,-73.9745800509679,
b50bed26-da08-499d-b5ba-e40be45d6669,Pesach Tikvah,926 Family Center,926 Bedford Ave,Brooklyn,NY,11205,US,40.69306178332624,-73.95617103232965,
15b78950-fb7e-4352-adac-8a8fbbb454b0,Pesach Tikvah,5309 Clinic,5309 18th Ave,Brooklyn,NY,11204,US,40.62571263450527,-73.98336858392268,
5981cfd9-d813-44eb-ab8f-f65bd5a0b072,Chinese-American Planning Council (CPC),School-Age Child Care Center at PS 2,"122 Henry St, Rm109",New York,NY,10002,US,40.713042061968835,-73.99158584049617,
0f04e372-9cf4-4233-ba79-d553bcff39ec,Chinese-American Planning Council (CPC),New Utrecht High School,1601 80th St,Brooklyn,NY,11214,US,40.61351239796643,-74.00304711655353,
2015f6dd-49a6-487a-b3cb-9bfb8d30dc4f,Chinese-American Planning Council (CPC),High School for Dual Language and Asian Studies,350 Grand St,New York,NY,10002,US,40.717273568146624,-73.9893335324044,
94a324ee-3618-4a70-8a37-a7471631df40,Chinese-American Planning Council (CPC),Brooklyn Community Center,4101 8th Ave,Brooklyn,NY,11232,US,40.64594286171631,-73.99832577940148,
51c82c18-8891-4fdd-8401-23ee50bd1fd0,Chinese-American Planning Council (CPC),"IS 096 Seth Low, Success Academy Bensonhurst",99 Avenue P,Brooklyn,NY,11204,US,40.60777820963169,-73.98508603598961,
0d36529b-70b1-409d-bbea-3cc6b0e58f32,Chinese-American Planning Council (CPC),Queens,133-14 41st Ave,Flushing,NY,11355,US,40.75721442636688,-73.83125409448338,
d17409cb-7ca2-4f08-98c9-b43576a594d5,Chinese-American Planning Council (CPC),CPC One - A Landmark Home,45 Suffolk St,New York,NY,10002,US,40.71687868524194,-73.98740980825072,
b767ac43-7711-4454-abda-0f2c074d82e2,St. Joseph's Medical Center,Opioid Treatment Center,211-221 Powell St,Brooklyn,NY,11212,US,40.66929913547757,-73.90367830652461,
17a0bea9-88df-4d9b-8e1e-779bba41ca9b,La Colmena,Canal Steet,88 Canal St,Staten Island,NY,10304,US,40.62651418293968,-74.07631705362415,
a2d3da15-27ec-46ee-9ea7-6e853eb8debb,La Colmena,Port Richmond Avenue,774 Port Richmond Ave,Staten Island,NY,10302,US,40.62538518159646,-74.1445711469053,
382ec7e7-b0b6-4eb8-91b5-8b8ab1fd1c39,Met Council,Brooklyn Hub Boro Park,1271 60th St,Brooklyn,NY,11219,US,40.62931835291457,-73.9988859431801,
50ac796c-547d-4c6d-8111-72c630585e88,WIC Centers Met Council,"Montefiore Soundshore Office, Closed",3401 White Plains Rd,BRONX,NY,10467,US,40.8754232,-73.86729009999999,
b198e2d1-830f-41df-928a-5ce3082be9fd,Mount Sinai,Jack Martin Fund Center of the Institute for Advanced Medicine,158 W 124th St,New York,NY,10027,US,40.80687801428774,-73.94580203052317,
006154e0-f380-4ae3-851e-22ffd4d0bbbd,The Brooklyn Hospital (TBH) Center,Program for AIDS Treatment and Health (PATH) Center,121 DeKalb Ave,Brooklyn,NY,11201,US,40.69053421720727,-73.9779427893771,
1a72c06e-6fd4-45d8-8cbc-7a0698aab78a,Mount Sinai - The Center for Advanced Medicine,"East Harlem Health Outreach Partnership (EHHOP), Closed",17 E 102nd St,New York,NY,10029,US,40.79155605893158,-73.95211076336848,
ed360813-9f1f-4964-b7e3-cb72a5813db5,START Treatment and Recovery Centers � Start Care,"Highbridge, Washington Heights",2406 Amsterdam Ave,New York,NY,10033,US,40.847424232235326,-73.93168180391567,
28949a75-93aa-44ca-802d-bad6eadebf9a,START Treatment and Recovery Centers � Start Care,"East Harlem, 3rd Horizon",2191 3rd Ave,New York,NY,10035,US,40.80018382844245,-73.93802436568402,
9c15e0ce-08ab-4c22-ac26-c46f9fa43cb4,START Treatment and Recovery Centers,"Headquarters, Irrelevant",22 Chapel Street,Brooklyn,NY,11201,US,40.6970717,-73.986072,
f8d52735-546b-41db-acd4-cc7d14e157fe,START Treatment and Recovery Centers � Start Care,Fort Greene,937 Fulton St,Brooklyn,NY,11238,US,40.68352501273274,-73.96574915448875,
f240d86e-a6f9-498b-9fe4-a5eb8021d115,START Treatment and Recovery Centers � Start Care,Central Harlem,119-121 W 124th St,New York,NY,10027,US,40.80766442130763,-73.94681513677358,
46f7268e-204b-40ee-9f27-3ce408f3677b,Power Praise and Deliverance Inc,Good Shepherd Services,120 E 184 St,BRONX,NY,10468,US,40.8594929,-73.9004606,
1c8c80b3-daa1-48a8-abd6-c48c04429274,Good Shepherd Services,Street Outreach SOP Pantry,55 E 110th St,New York,NY,10029,US,40.79606778359733,-73.94695961688423,
ad4810a1-110b-4632-b909-9373bae8ef26,Manna Of Life Ministries Inc,Duplicate,1101 Boston Road,BRONX,NY,10456,US,40.8275698,-73.9049118,
a342ac95-9629-436d-8ca1-8d917064619d,Hamilton-Madison House,Korean Clinic,"108-11 48th Ave, 1st Fl",Flushing,NY,11368,US,40.74627942917904,-73.8558344741372,
4da505d4-c7e8-408c-8052-ef8649d14824,Metro Community Health Centers (MCHCNY),Manhattan,"335 E 24th St, Ste 1B",New York,NY,10010,US,40.73805968085576,-73.97803219914314,
fbd337f8-3c86-42d9-9ef8-cc506c456a30,Metro Community Health Centers (MCHCNY),Staten Island,2324 Forest Ave,Staten Island,NY,10303,US,40.62707713507387,-74.16721517577878,
96f50850-6e4d-419f-8b9b-e4a9bc5c8942,Hamilton-Madison House,Knickerbocker Village Naturally Occurring Retirement Community (NORC),36 Monroe St,New York,NY,10002,US,40.711017195429605,-73.9943418096251,
9d171514-c862-4551-955f-6b2e5856b87c,Jewish Board of Family and Children�s Services,The Laurie Sprayregen/Rego Park Counseling Center,"97-77 Queens Blvd, Penthouse",Rego Park,NY,11374,US,40.729160978696726,-73.85823441092779,
628f6461-5867-497a-b278-6f59f378c5f9,Jewish Board of Family and Children�s Services,"Coney Island Counseling Center, Closed",2928 W 36th St,Brooklyn,NY,11224,US,40.57430327997905,-74.0018277581048,
f7d9b28f-14c7-4822-a280-c2ca2b87bc08,Jewish Board of Family and Children�s Services,Grand Concourse Counseling Center,2488 Grand Concourse,Bronx,NY,10458,US,40.862024744603104,-73.89694206474618,
bbf61da4-d46f-49b9-96cc-a2bb671402f3,Jewish Board of Family and Children�s Services,Morris Black/Staten Island Counseling Center,1765 South Ave,Staten Island,NY,10314,US,40.600710389840636,-74.19139763964567,
54c4d791-510c-4a84-92d1-17b8fb5e5375,Jewish Board of Family and Children's Services,"Upper West Side, Closed",34 W 139th St,New York,NY,10037,US,40.81568852861391,-73.93703981843856,
7e2fc0d8-d5f7-480f-9dcd-8d366115e8e7,Jewish Board of Family and Children's Services,"Harry Blumenfeld Counseling Center, Closed",750 Astor Ave,Bronx,NY,10467,US,40.85945020879712,-73.86536216003091,
8dafb345-8b13-4f8c-8825-764db1acb55e,Jewish Board of Family and Children�s Services,"Midtown, Closed",135 W 50th St,New York,NY,10018,US,40.7606896,-73.98231109999999,
af892cad-9152-443a-91c7-2fe40f8ff7c2,Bronx Community Health Network (BCHN),Family Health Center (FHC),"1 Fordham Plaza, 5th Fl",Bronx,NY,10458,US,40.86038725943592,-73.88969672432246,
85fbde2c-22cc-42d6-9d35-fbb1f48a05ea,Bronx Community Health Network (BCHN),Comprehensive Family Care Center (CFCC),1621 Eastchester Rd,Bronx,NY,10461,US,40.84533946093496,-73.84546332657273,
fcfcc6d6-d5a0-427e-8cc4-741b19efe95a,Bronx Community Health Network (BCHN),Comprehensive Health Care Center (CHCC),305 E 161st St,Bronx,NY,10451,US,40.8254050321822,-73.91698275421513,
2fb7b97d-f310-4d72-aebf-532e8e636688,Bronx Community Health Network (BCHN),Castle Hill Family Practice (CHFP),2175 Westchester Ave,Bronx,NY,10462,US,40.83437605425223,-73.85240087256932,
9c9e1059-93fc-4d7d-834f-fc7aa5778c33,Bronx Community Health Network (BCHN),Montefiore Center on Boston Road,1825 Boston Rd,Bronx,NY,10460,US,40.83951382137457,-73.88541393280282,
